1.558089025655301940e+00,-9.900495037128095310e-01,-1.253064196519815043e+00,9.811771184562649850e-01,6.198797067425464435e-01,-1.043965592742249315e+00,7.691617397351987462e-01,1.434016593056356426e+00,-1.539174726681169059e+00,1.377251736415038841e-02,2.747358188169086723e-01,1.174484193138103372e+00,-5.857408440812239547e-01,-5.475771855040707514e-01,7.423125356820233778e-01,-1.466520718292037673e+00,5.596406313378745612e-01,9.940178924830985752e-01,9.860966422066363979e-01
-1.378345111856579930e+00,1.010050503787815801e+00,8.307794171595056509e-01,-1.019183979313897925e+00,-9.928903907106498838e-01,9.578859753157552559e-01,9.345313759702362777e-01,-3.529165385366558189e-02,1.521249385452954739e+00,-1.470690432065218545e+00,-2.616990979817674923e-01,-5.612597455508171462e-01,1.323963913365828304e+00,-3.101710786304219813e-01,-1.094526401978412000e+00,9.133031910571687284e-01,5.596406313378745612e-01,9.940178924830985752e-01,9.860966422066363979e-01
-5.732875484746814861e-03,-9.900495037128095310e-01,-7.627480521246807754e-01,9.811771184562649850e-01,-5.320989342954509649e-01,9.578859753157552559e-01,1.375517072597002954e+00,1.349248809580778197e+00,-1.539174726681169059e+00,6.735338282216477568e-01,-2.887462366438856565e-01,-1.024124795867862536e+00,-6.622765731339064210e-01,4.020472419905241623e-01,1.431127137304686547e+00,1.645556701626155194e+00,5.596406313378745612e-01,-1.006018108488930807e+00,9.860966422066363979e-01
-1.041451892979247784e+00,-9.900495037128095310e-01,-5.175899799271135304e-01,-1.019183979313897925e+00,-5.320989342954509649e-01,-1.043965592742249315e+00,3.281760431084319030e-01,1.631808087832705478e+00,2.096390516811874050e-01,-4.810484657789725893e-01,-7.688329478964823771e-01,9.777665467533589450e-01,1.276013818055714122e+00,1.646411351168754478e-01,5.127076684744689139e-01,-1.100393963007544551e+00,-1.786860967563066671e+00,-1.006018108488930807e+00,9.860966422066363979e-01
4.950543417653415768e-01,1.010050503787815801e+00,-1.253064196519815043e+00,9.811771184562649850e-01,6.198797067425464435e-01,-1.043965592742249315e+00,-1.380643531320289386e+00,-9.959931999102183964e-01,2.096390516811874050e-01,3.436531727928990310e-01,4.009557992401266424e-01,-3.413988466502205221e-01,-4.953733567660085213e-01,-1.497201612998665610e+00,-1.761069331481943112e-01,1.645556701626155194e+00,5.596406313378745612e-01,-1.006018108488930807e+00,9.860966422066363979e-01
1.143801418657501401e+00,1.010050503787815801e+00,-1.253064196519815043e+00,-1.019183979313897925e+00,-7.624946625030504244e-01,9.578859753157552559e-01,1.265270648440311341e+00,-7.035726028472855109e-03,2.096390516811874050e-01,-1.140809776636469985e+00,1.665472641684361821e-01,-1.149098359453464724e+00,4.156784541261632215e-01,1.646411351168754478e-01,9.719174028895778417e-01,-7.342672077230512073e-01,5.596406313378745612e-01,9.940178924830985752e-01,9.860966422066363979e-01
6.225274516108185718e-01,-9.900495037128095310e-01,-7.627480521246807754e-01,-1.019183979313897925e+00,-7.130747788025201817e-02,9.578859753157552559e-01,7.691617397351987462e-01,1.342439130974907857e-01,2.096390516811874050e-01,-8.109291212077213151e-01,-6.967072447975007909e-01,-1.345816005838209151e+00,-1.157453518932586745e+00,1.351671669485118965e+00,9.719174028895778417e-01,1.462493323983908633e+00,5.596406313378745612e-01,9.940178924830985752e-01,9.860966422066363979e-01
-1.082425392572436751e+00,-9.900495037128095310e-01,2.178842366655875662e-01,9.811771184562649850e-01,8.502754349501459030e-01,9.578859753157552559e-01,-1.656259591712018642e+00,-1.363320261637723796e+00,1.521249385452954739e+00,6.735338282216477568e-01,8.630110847179779388e-01,-1.516241760202318989e-01,-9.905503025646889004e-01,-1.497201612998665610e+00,-4.057118003557487196e-01,-5.512038300808045355e-01,5.596406313378745612e-01,9.940178924830985752e-01,-1.014099386610070264e+00
-3.175867334995745583e-01,-9.900495037128095310e-01,-1.253064196519815043e+00,-1.019183979313897925e+00,2.002254075988143533e+00,9.578859753157552559e-01,1.596009920910386404e+00,1.624998409226835194e-01,-6.647678374999909101e-01,1.663175794507893768e+00,-5.682333361524396498e-01,-3.599134486629023133e-01,-3.920962284057623592e-01,1.114265562611470362e+00,9.719174028895778417e-01,-1.466520718292037673e+00,5.596406313378745612e-01,9.940178924830985752e-01,9.860966422066363979e-01
1.719706718495103148e+00,1.010050503787815801e+00,-8.853270882234642869e-01,9.811771184562649850e-01,-5.320989342954509649e-01,9.578859753157552559e-01,-1.380643531320289386e+00,-1.476343972938494842e+00,1.521249385452954739e+00,-9.758694489220955948e-01,4.934299663259095886e-02,-1.250928670523214770e+00,-1.540132164195999076e+00,-3.101710786304219813e-01,5.127076684744689139e-01,-9.173305853652977682e-01,5.596406313378745612e-01,9.940178924830985752e-01,-1.014099386610070264e+00
1.655970163572364706e+00,1.010050503787815801e+00,-1.498528716307631348e-01,9.811771184562649850e-01,-5.320989342954509649e-01,-1.043965592742249315e+00,4.384224672651236276e-01,1.264481026105199968e+00,1.521249385452954739e+00,1.333295139079144986e+00,1.243924954209475020e+00,1.702150350499535003e+00,-8.660644782018922516e-01,-3.101710786304219813e-01,-8.649215347708576473e-01,1.645556701626155194e+00,-1.786860967563066671e+00,9.940178924830985752e-01,-1.014099386610070264e+00
-1.674264831140723109e+00,-9.900495037128095310e-01,1.198516525455856074e+00,-1.019183979313897925e+00,-3.017032060878515054e-01,-1.043965592742249315e+00,1.375517072597002954e+00,1.264481026105199968e+00,6.468424962717765903e-01,1.787128450785247236e-01,2.995290292571836654e-01,9.137997539621696419e-02,-1.677527629603826620e+00,-3.101710786304219813e-01,5.127076684744689139e-01,9.133031910571687284e-01,-1.786860967563066671e+00,-1.006018108488930807e+00,9.860966422066363979e-01
2.059635390800632626e-01,1.010050503787815801e+00,2.178842366655875662e-01,-1.019183979313897925e+00,1.590882503273474691e-01,9.578859753157552559e-01,-4.986721380667558101e-01,1.631808087832705478e+00,1.521249385452954739e+00,-6.459887934933469245e-01,-5.975344030364009296e-01,-1.318044102819186270e+00,1.694731570530763065e-01,-3.101710786304219813e-01,9.719174028895778417e-01,-3.681404524385578636e-01,5.596406313378745612e-01,9.940178924830985752e-01,-1.014099386610070264e+00
-1.127951503231535701e+00,-9.900495037128095310e-01,-1.253064196519815043e+00,9.811771184562649850e-01,-9.928903907106498838e-01,9.578859753157552559e-01,5.255998271670266758e-02,-1.278552478162145789e+00,-1.101971282090580040e+00,-1.470690432065218545e+00,2.122956960728314080e+00,9.430516679795805102e-01,-1.667384340211302440e+00,1.589077776358767791e+00,9.719174028895778417e-01,-1.283457340649791112e+00,5.596406313378745612e-01,-1.006018108488930807e+00,-1.014099386610070264e+00
3.835153706505491367e-01,1.010050503787815801e+00,1.075937489357072341e+00,-1.019183979313897925e+00,-7.624946625030504244e-01,9.578859753157552559e-01,-5.537953501451016169e-01,-1.024249127735411102e+00,-2.275643929094017248e-01,-9.758694489220955948e-01,1.187576748663395465e+00,-7.988009322108985399e-02,6.250755982282132917e-02,-7.849832923777194660e-01,2.831028012669145055e-01,3.641130581304287128e-01,5.596406313378745612e-01,-1.006018108488930807e+00,9.860966422066363979e-01
8.615395325710880625e-01,-9.900495037128095310e-01,-2.727383553197946717e-02,-1.019183979313897925e+00,-7.624946625030504244e-01,9.578859753157552559e-01,1.706256345067078017e+00,-8.264576329590620496e-01,-1.101971282090580040e+00,1.377251736415038841e-02,-8.364507945517777321e-01,-3.992569779398512098e-01,5.807374360590566997e-01,1.589077776358767791e+00,9.719174028895778417e-01,-5.512038300808045355e-01,5.596406313378745612e-01,9.940178924830985752e-01,9.860966422066363979e-01
7.295138116597010836e-01,1.010050503787815801e+00,9.530520056680419350e-02,9.811771184562649850e-01,3.894839785349469286e-01,9.578859753157552559e-01,-1.435766743398635192e+00,6.145946861257671756e-01,6.468424962717765903e-01,1.168354811364770818e+00,-1.050573975626879486e+00,7.116191428210578707e-01,1.132163532125371130e+00,-7.849832923777194660e-01,-1.094526401978412000e+00,-1.466520718292037673e+00,5.596406313378745612e-01,9.940178924830985752e-01,9.860966422066363979e-01
1.187051223783645471e+00,-9.900495037128095310e-01,-1.498528716307631348e-01,9.811771184562649850e-01,1.590882503273474691e-01,-1.043965592742249315e+00,1.706256345067078017e+00,-3.743627877559783657e-01,1.521249385452954739e+00,1.498235466793519377e+00,1.660901675250462839e+00,3.042978985420578542e-01,-6.566673340998421815e-02,1.589077776358767791e+00,1.431127137304686547e+00,9.133031910571687284e-01,-1.786860967563066671e+00,9.940178924830985752e-01,-1.014099386610070264e+00
-1.432976444647498626e+00,-9.900495037128095310e-01,-1.253064196519815043e+00,-1.019183979313897925e+00,-3.017032060878515054e-01,-1.043965592742249315e+00,-3.333025018317182786e-01,-1.335064333812531201e+00,-2.275643929094017248e-01,-9.758694489220955948e-01,6.601575447520919848e-01,1.611891665687711139e+00,-2.381026530828952714e-01,-3.101710786304219813e-01,9.719174028895778417e-01,5.471764357726753847e-01,5.596406313378745612e-01,9.940178924830985752e-01,9.860966422066363979e-01
4.222125647107832225e-01,-9.900495037128095310e-01,-1.253064196519815043e+00,9.811771184562649850e-01,2.693441260610941690e+00,9.578859753157552559e-01,-4.986721380667558101e-01,-1.702391395540036712e+00,-2.275643929094017248e-01,1.333295139079144986e+00,1.699218455021796803e+00,9.523089689859214335e-01,-9.877839509121822958e-01,4.020472419905241623e-01,1.201522270097132195e+00,9.133031910571687284e-01,5.596406313378745612e-01,9.940178924830985752e-01,9.860966422066363979e-01
